,Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,CustomerType,LoyaltyLevel,ChurnRiskCategory,BasketSizeCategory,Churn,MonetaryPerDay,AvgBasketValue,TenureRatio,RegYear,RegMonth,RegDay,RegWeekday,IP_PremierOctet,IP_Privee,AccountStatus_Closed,AccountStatus_Pending,AccountStatus_Suspended,PreferredTimeOfDay_Matin,PreferredTimeOfDay_Midi,PreferredTimeOfDay_Soir,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,Region_Amérique du Nord,Region_Amérique du Sud,Region_Asie,Region_Autre,Region_Europe centrale,Region_Europe continentale,Region_Europe de l'Est,Region_Europe du Nord,Region_Europe du Sud,Region_Moyen-Orient,Region_Océanie,Region_UK,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_M,Gender_Unknown
Age,-0.0018746382536719327,0.029652866301728097,0.009197358099654671,-0.001919518466566056,-0.02516888388274515,-0.007086694368157588,-0.019912771834702577,0.01860034046751987,-0.01068221142427875,-0.015371317198361323,-0.027778106081447138,0.026371298501446566,0.027756579128007747,0.017328239597881302,-0.02430770425736182,0.004273943560583122,-0.0074773491664962685,-0.006590250290422377,0.02369485077569782,0.023874035929901134,0.012382850808337566,0.0394490051127564,-0.009605235316100776,0.0394490051127564,0.025528503205594334,0.02781891257332737,0.029652866301728097,0.015331996046261278,1.0,0.0006937171266868311,0.01919907814520312,0.010301503894542497,0.9813350752506723,0.004090332480380776,0.010945021297886617,0.019261814963765684,-0.024394353792464792,-0.039999302684227835,-0.020149553029807858,0.0033331284674948053,0.0005344339564497533,0.017712875974278584,-0.009264751132835949,0.009664717936585611,-0.004654715521652513,-0.013406863393936456,0.022335264811477254,0.0015435628472514487,0.007154094170978474,0.009338434332103983,-0.017067673470569592,-0.003340354877104012,0.061181112380850444,0.013638335675026678,0.06012144686133682,-0.01773575534711827,-0.031021179958229894,-0.012091204468956765,-0.00905611513155255,-0.025840535390170002,-0.0011726181491697207,0.010790255511101418,-0.008130106764561704,0.019646479988155763,0.0006044466984832107,0.0077711628754135505,-0.021592087940068456,0.012576712772043558,0.007493261141866044,0.0078766046703351,-0.011681117967189182,0.0035776676195059583,0.015365972445820022,-0.017403734869924605,0.03278622895904948
SupportTicketsCount,-0.013452035546113962,-0.0024580180964693028,0.028487313524606574,-0.0065788660087918545,-0.01935228249484582,0.007013866754119602,-0.015805198479112208,0.022973799038695144,-0.010656551573963302,-0.014535084900095287,-0.022206424627569825,0.0005748963602558859,-0.010771248406514701,-0.011799700955398605,-0.0009499638609146883,0.014439387112956514,-0.004644160849071409,0.016056738330151085,-0.015759023190347526,-0.01564510615226837,-0.03833326068502068,-0.0028360704186694524,0.005645507691362476,-0.0028360704186694524,0.015579017979061308,-0.013558779874357213,-0.0024580180964693028,-0.03608933669283447,0.0006937171266868311,1.0,-0.02271497814993175,-0.010285729675137495,-0.00517566405811116,-0.0051148645670857015,-0.01439834838203323,0.00798636897466773,-0.01629026995320095,0.017806029293476435,-0.01860800169535155,0.029994669259881573,-0.0008244077256506572,-0.0074568660853454195,0.01709875304611734,-0.006153995801455562,0.014716255206740846,-0.003636766213366886,-0.017360134902859013,0.01280602477566981,0.005694856597913672,-0.013434764394712176,-0.0025489699126431836,-0.00022861394382173744,0.012645240251157434,0.01147070822650162,-0.007457723848060323,-0.016042856038289005,0.010736553763228546,-0.026121024299035046,-0.021549674381929864,0.0010086607494276258,0.0010086607494275517,0.004170916015680337,0.006803209432815055,0.011309318690732416,0.021836894634037547,0.00828552345450752,0.0011279834432737297,0.008378867918994328,-0.013823091378545087,0.021335325120661018,-0.00980725766511469,0.025350742026873617,0.016358864608416804,-0.00686366514154961,0.022534066871926408
SatisfactionScore,0.02753806699851725,0.00028769012028743226,0.001358880304145173,0.010096700420804516,0.014459534076884226,0.007345636913266016,0.01104986990757532,-0.00359788005790943,0.0007374635253321646,-0.0009812928315195563,0.016191205421628926,0.00010332207727588289,0.023387361297522967,0.007762921280889207,-0.022061008734256926,-0.003128174810409385,-0.015885556016705427,0.006086241666688095,-0.004846565407613531,-0.00457218476227233,-0.007851340321744891,-0.013595205174613892,-0.027984392738569223,-0.013595205174613892,-0.004846269819669282,0.009147769326523216,0.00028769012028743226,-0.005152093743558438,0.01919907814520312,-0.02271497814993175,1.0,-0.006659471499274962,0.018689751665882198,0.004223815099145955,0.013565959088644828,-0.0038810528991140977,0.02303777356004261,0.02903819304229925,0.019465141664692345,-0.019105225935866676,0.020068840556057975,0.0073298611671124515,-0.007827351470759624,-0.019457183244665364,-0.017932753190367065,0.00016936710494096674,0.0019146545947570355,0.002951239399667619,0.021166868135356492,-0.006016625909528573,0.002147058911544823,0.01387011984203001,0.010697382674898032,0.01836327968051281,0.03300257290805521,-0.0009436406752981556,-0.019257521957837868,-0.023521044321579972,-0.009604944328876288,0.0022920853576391597,-0.017587388352490855,-0.005465695119010412,-0.0058370045920759775,0.021499759439649893,0.009794933052856043,0.005980339538579907,-0.0008659292068746198,0.029967450419056914,0.0009704763059390813,-0.01371385834192372,-0.009157209602895837,0.031899960175486165,-0.010330210511762151,-0.005255207053718793,-0.005576987615206544
RFMSegment,-0.6950852526614163,0.4552556785242473,0.23583544640385223,0.04857709235266069,-0.019929064358159103,-0.007732528418012621,0.003979325267273478,0.23965647080687466,-0.0035812489161068666,-0.01082995220372549,-0.00042736898965259524,0.7166406477051583,0.2135889246748686,0.0020005188715936676,-0.047849882044053126,0.2047824102662618,0.004411835513465305,0.004545074918809254,0.49831370748736586,0.49849531690911636,-0.014220891956542924,0.27009541379431995,0.07335806192999064,0.27009541379431995,-0.08363670873836282,0.3489772055749235,0.4552556785242473,0.11237494339148728,0.010301503894542497,-0.010285729675137495,-0.006659471499274962,1.0,0.028291914031230908,0.7614480809984429,-0.35626510268650713,0.6962912279996707,-0.7487830373136718,0.12587394077745137,-0.6628446663012445,0.141196976710713,0.19032937262817942,-0.593062822972621,-0.1734623625543961,0.03903541317329426,0.007652954855200616,0.010428085727042392,0.0005739301366185209,-0.0033736302294088746,0.029993820538732164,-0.01240279749338478,-0.017380012485501015,0.006926908490392319,0.04470088169596242,-0.04421264348982494,-0.05527671348472196,-0.1448598770776605,-0.04715390696463934,-0.030228432626483004,-0.008768191090375087,0.009368772986690544,0.00763009381405097,-0.0159941053842117,0.05916331844786076,0.006516709805605795,0.02858364439037147,0.00150892586819846,-0.03743303257378165,0.014468408880342398,-0.05064349043505762,0.4105614307483538,-0.06945415448029374,-0.4172628288385252,-0.24644549911297187,0.002384491357742156,0.0076542489514884815
AgeCategory,-0.00935917760479686,0.03901046524364967,0.014349331273942388,-0.0021068773054425845,-0.003983902696784873,0.00914837038854253,0.0049442989855854255,0.024929071936994156,-0.01230136819108868,-0.01844966235801538,-0.00492762364266534,0.0316578264105212,0.02757717650098175,0.0001196067101959811,-0.030099886066051462,-0.019856906780639415,-0.009399855474846319,0.002184423115582258,0.02507958889931071,0.02518115780022394,-0.013267923376724363,0.035871054769906624,-0.009921658117842187,0.035871054769906624,0.03855612146304508,0.03100520639417558,0.03901046524364967,-0.008619558208209355,0.9813350752506723,-0.00517566405811116,0.018689751665882198,0.028291914031230908,1.0,0.018123944530556147,0.006982709112207055,0.025544368690176563,-0.01758809980133197,-0.013668024257422747,-0.01466530223481688,0.00791468929119829,0.012016808468551464,0.00041628991978390705,0.005736957289100975,0.003365174869723198,-0.012006652286470873,-0.0049211879539462515,0.007849473906151065,-0.012355037928639801,0.007847962143927724,-0.015974265311218316,-0.00942266632837303,0.015267760375616725,0.022777803601981676,0.002223225296607942,0.02926794138377723,-0.017882336997045344,0.01591773498507031,-0.014295970584718973,-0.013432353699083195,-0.01298979816368773,-0.0037506722219062057,0.026410738329840436,-0.0018311639370677637,0.00891968272786113,0.00442093175804079,-0.0067257028506898225,0.004650188170038228,0.009382721233352608,-0.0013208087821799394,0.023202459201657345,-0.015140753683126236,-0.002577258833045563,0.008149664569445247,-0.008315396344208435,0.018393109161740816
SpendingCategory,-0.44454763096719707,0.44471381660055803,0.26432973189927894,0.12805459664078003,-0.03784138705372001,0.06235760212950161,-0.007802121814628469,0.26687043723242226,0.009041601290179535,-0.014757948073236741,-0.015238078098235502,0.6454718309631129,0.3469118862860536,-0.00364247575452419,-0.06325750953852936,0.02189196115200376,-0.00017587384774614566,-0.047267851350553135,0.5183924715554629,0.5184385450803878,0.07828442703509478,0.249977092230304,0.06893570897900243,0.249977092230304,-0.17139304366663755,0.35960761492797993,0.44471381660055803,0.19318754734481747,0.004090332480380776,-0.0051148645670857015,0.004223815099145955,0.7614480809984429,0.018123944530556147,1.0,-0.20157128268229846,0.6425032918190319,-0.4232636307958254,0.20061404010845466,-0.3828770253971635,0.14453389468429426,0.39457726597408693,-0.4616468737406727,-0.2222981945982029,-0.0013749292411813715,0.004457744582457065,0.0007114810618862398,-0.004486312910574436,-0.013287258647623755,0.01898204283785018,-0.02238698344485275,-0.016501809003659263,0.02380056971788057,0.04869505967390558,-0.028374819257399528,-0.023607549177732567,-0.02343686842494574,0.029697739030799836,-0.031178435349373205,0.004858871979182256,0.026694986446815384,0.03301073367843788,0.010382871117608553,0.08133070267849757,0.0048588719791823505,0.03922914467382704,0.004312984524251452,-0.013331903955337704,0.02064248005540968,-0.09062343497923436,0.38041458442976167,-0.06474598552721762,-0.407051433199503,-0.31017451587757133,0.01268964462930757,-0.0064130484058791
CustomerType,0.49619866421659753,0.06948678115805206,0.05901150081764388,0.0217514779043318,-0.005629488184132388,0.05275779992514524,-0.007403678704312022,0.0557206066746948,0.02287446209302461,0.025586384001706295,-0.0026679721536038165,-0.32801720634316206,0.05319135440500793,-0.008926353860829288,-0.005545805248516418,-0.17359973397706743,-0.023552121820600656,-0.17354765990052765,-0.04359299875375427,-0.04217574363542121,-0.011645913554784712,0.05575127505406886,0.04151698479057646,0.05575127505406886,0.029262033438432374,0.02701470194277044,0.06948678115805206,-0.04380601759221892,0.010945021297886617,-0.01439834838203323,0.013565959088644828,-0.35626510268650713,0.006982709112207055,-0.20157128268229846,1.0,-0.38978967775339435,0.48405233443705653,0.02040735593285846,0.6014815834005696,0.05984693526746795,0.03004834372846544,0.4353998508315986,-0.04297560152136916,0.012367688891002522,-0.005124355727728209,-0.0047059380781593755,0.014971861553997334,0.004716020734739398,-0.004883983477419737,0.012811798897606448,0.041634959372996085,0.0069596873905068465,-0.011205136210663295,-0.01774617725577526,0.14162371907369362,0.13229367614503323,0.04098164613383685,0.0005946658539702691,0.012888203108056663,0.019900420989426276,0.03648256772823309,0.014952795711029363,-0.022961115497773073,0.012888203108056719,-0.007971136312198406,0.0171375832938026,0.019393785088882915,-0.01017897073599187,0.0021419775641072316,-0.05305022505169315,-0.01978258445672736,0.18776171577872974,0.13897331080522624,0.005780088438404159,-0.0144635391467387
LoyaltyLevel,-0.5060167806373193,0.4510509424828467,0.2171086080963266,0.0017224163412623218,0.001827419424195685,-0.062405626409501355,0.021721955873058477,0.2179110592378292,-0.017345713058889878,-0.027447104320617893,0.018848889270147853,0.943433055895429,0.6293060625976008,-0.004409233071571224,-0.05402008404362369,-0.0003419077866098477,5.853355156786718e-05,0.22193578677866377,0.43143320018841524,0.4321832818159614,-0.16232149493620032,0.2630262362090039,0.06564295480075184,0.2630262362090039,-0.020648985917195575,0.3141406356989897,0.4510509424828467,-0.04006649190721905,0.019261814963765684,0.00798636897466773,-0.0038810528991140977,0.6962912279996707,0.025544368690176563,0.6425032918190319,-0.38978967775339435,1.0,-0.47438515095860667,0.06430589888690295,-0.43143644537013226,0.14962364972111325,0.012696107414790807,-0.5758588430884297,-0.4134976982210984,0.01870892534023694,0.006212460608988959,0.013309263898128983,0.0013234914595506332,-0.0017453594260684758,0.024590724379457803,-0.01635737408998505,-0.028414384487132155,0.020047631381117616,0.05014405259398557,-0.010880958850647616,0.08778968330514611,-0.012262128357495537,-0.005895316265330033,-0.041507516030365704,-0.01671838230633472,-0.0008355560055480668,0.016663679021807296,-0.009349169610150011,0.011290912738650441,-0.016718382306334652,-0.00438940357394509,-0.03318376414193386,-0.0477184970060058,0.02658975072310301,0.012742088126698083,0.388772380147655,-0.06083251004763286,-0.34402338660886356,-0.20489915685931062,0.010485569152408381,0.010304429003629458
ChurnRiskCategory,0.8443196730637604,-0.2938499821891312,-0.1496232135081219,-0.004064047770230976,0.0018561434938003216,0.029320687857382222,-0.012970859323288925,-0.15207454783267316,-0.00023814101807317057,-0.008137027856243827,-0.009894256846452178,-0.511679256273628,0.1437894162756393,0.0010264844365965838,0.0035594531054154626,-0.43104384076795293,-0.020452604271004038,-0.05189076353709931,-0.3327061360697818,-0.33297917683348155,-0.01429563605016001,-0.170176535715012,-0.04965656862941455,-0.170176535715012,0.0802861698682998,-0.2354392508769774,-0.2938499821891312,-0.10168916884489076,-0.024394353792464792,-0.01629026995320095,0.02303777356004261,-0.7487830373136718,-0.01758809980133197,-0.4232636307958254,0.48405233443705653,-0.47438515095860667,1.0,-0.02128775716276142,0.8788971688128632,-0.10689698210578558,-0.0347303951325984,0.5714091714533244,-0.02917142725558829,-0.07427163469390723,-0.006901889892927738,-0.022035279575465284,0.0031155170284113748,-0.002070036816280413,-0.018688046239018475,-0.006968621235112082,0.025852919586751018,0.022936925432316495,-0.039743264927465265,0.027907419564812734,0.13360999309883828,0.27321449961936695,0.14269810239351577,0.020254574655738676,0.01883250549204672,0.013693769753523393,0.028518199179337907,0.01989764312393456,-0.030075102234401064,0.01883250549204672,-0.02648435773143214,0.0034815109750240252,0.05222211271492409,0.013693769753523438,0.007202102700795684,-0.261252910364605,0.02435224255861322,0.2534457796059701,0.15315983313330997,-0.011724921394384493,-0.004573696172812216
BasketSizeCategory,-0.0674546669846306,0.07794410204733346,0.12961578828674902,0.2038030950232471,-0.02443518268238516,0.11683372493336759,-7.114068775513754e-05,0.15307036945606645,0.111968583335199,0.07087599821077586,0.009247552978534994,0.0617733310256242,0.012080040105048633,-0.11485784513492288,-0.15607919693131406,-0.05277838585105625,-0.1681957348052211,0.14886529524199038,-0.18296172937840152,-0.1809302572791826,-0.3735415234906556,0.012630041128274698,0.04077195292895661,0.012630041128274698,-0.10939174091470646,-0.09994527165386423,0.07794410204733346,-0.3955083117868552,-0.039999302684227835,0.017806029293476435,0.02903819304229925,0.12587394077745137,-0.013668024257422747,0.20061404010845466,0.02040735593285846,0.06430589888690295,-0.02128775716276142,1.0,-0.04135418896266002,0.07613606806504662,0.25215325494517404,-0.07742194042388119,-0.003999354763029678,-0.029047515569522373,0.007323536032511556,-0.0001320269881324992,0.0075114405530769006,0.011099645550245405,-0.002202794212975585,0.004369961486080961,-0.004298813128744918,0.15336587147388406,-0.06625892174025116,-0.026881783644105046,-0.04006612438180929,0.023316026837418024,0.05478364597168098,0.008085174502303925,3.101811058389873e-05,0.0604200066768686,0.008085174502303897,0.017104844523770563,0.04353193083529748,0.022632881356043962,0.04381491544620465,-0.012926519720374594,0.014407601774137687,0.015174856372911468,-0.0684413048322921,0.039454805115821834,-0.17424001894848057,0.1664709978963852,0.1186128251803885,0.0035857219284092753,-0.00616113845806909
Churn,0.8589508994415903,-0.22261633436396056,-0.11169822821754108,-0.004281229195065108,0.008512026982575575,0.030396758503901007,-0.004204860205495962,-0.11533590947666252,0.0025275216375114564,-0.00014522840304485033,-0.0019287572781261115,-0.453455352180767,0.2216118859364363,0.009435382099848587,-0.00021925835404165177,-0.4309430227906079,-0.01985729735445061,-0.052999979732317216,-0.26983278778296127,-0.2698345262675054,-0.03735246460705426,-0.12895411708925827,-0.03193970652607072,-0.12895411708925827,0.0939143497156455,-0.1816526758906021,-0.22261633436396056,-0.10473081471066945,-0.020149553029807858,-0.01860800169535155,0.019465141664692345,-0.6628446663012445,-0.01466530223481688,-0.3828770253971635,0.6014815834005696,-0.43143644537013226,0.8788971688128632,-0.04135418896266002,1.0,-0.07139713855194017,-0.059724336607374286,0.6071046139331223,-0.08404446951055926,-0.06720927556522174,-0.009689770075144497,-0.019848925093251202,-0.0006753200656498527,0.00015352950766489424,-0.013919977040904837,0.006928916933658553,0.02517262532080358,0.022387026388696794,-0.031264277343750174,0.02158519214157946,0.209386651462084,0.29599558395475084,0.16813187541893432,0.0265753203173336,0.02142742764490174,0.010784780984859368,0.03793504855622526,0.029577760671181987,-0.02452532839478947,0.021427427644901763,-0.03082636314666708,0.012521483207382307,0.047503785184809445,7.349918890183197e-05,0.0005839339309003397,-0.21165735108678344,0.01671424398659393,0.23346571838307098,0.1655101206638985,-0.00384793193256188,0.007603191223585862
MonetaryPerDay,-0.08879164611646995,0.5205496515748441,0.8738923425118373,0.10538548590882121,0.0030372792178540156,0.06485314898686217,0.043691194874410894,0.7574769639467918,0.01762620263829919,0.0030170584897704507,0.02966269887379626,0.14994379489100676,0.0940373295124851,-0.017539400802801124,-0.01737865838865944,0.036788262914139565,-0.022249481273437698,-0.017986858991743637,0.3460101218401808,0.35013707289786505,-0.048117366615050394,0.3638380875276915,0.37354975433579213,0.3638380875276915,0.018053035168582487,0.41286048117302004,0.5205496515748441,-0.003407482868778444,0.0033331284674948053,0.029994669259881573,-0.019105225935866676,0.141196976710713,0.00791468929119829,0.14453389468429426,0.05984693526746795,0.14962364972111325,-0.10689698210578558,0.07613606806504662,-0.07139713855194017,1.0,0.2734834191393656,-0.05335738573896994,-0.0756003314823479,-0.007049260356129807,0.017139444284790955,0.022105956567862333,0.01993508564570476,-0.007870234557604959,0.00183589845766035,-0.003424533258857124,-0.011800438494333225,0.029120689400718,-0.012552831703609409,-0.00797112292513375,0.014930034954835145,-0.02807592719519827,0.005366124553455911,-0.003994143878071145,-0.0015501507678578308,0.004150047719501088,0.13852833668859804,-0.005251489306970403,0.022610831331261023,-0.0015514105160656388,0.00495290904423831,-0.006001353583176251,-0.004583630423393506,0.004662553958008448,-0.03818718025092578,0.10288707770154261,-0.029539862672950244,-0.05272184226675517,-0.024686457063080428,-0.002344148780006984,0.018230534536148923
AvgBasketValue,-0.05965299594407988,0.0839349654001709,0.42805894186932175,0.42675837376334336,-0.007131546755987151,0.3091666833287722,0.03564542276007801,0.3903126187886541,0.11532192271896984,0.0715857793655267,0.028687962977490336,0.02396953446936098,-0.023104369575960834,-0.04038577397467916,-0.05190200015611856,0.020185892078190222,-0.03503459941636363,-0.0545400109641449,0.18442924703674116,0.18488661641273227,0.31590459727475084,0.052676951917105745,0.13569057574511464,0.052676951917105745,-0.0939179499490466,0.1277327902832609,0.0839349654001709,0.31323673218863995,0.0005344339564497533,-0.0008244077256506572,0.020068840556057975,0.19032937262817942,0.012016808468551464,0.39457726597408693,0.03004834372846544,0.012696107414790807,-0.0347303951325984,0.25215325494517404,-0.059724336607374286,0.2734834191393656,1.0,-0.01760366389350218,0.012717599561457897,-0.028095570173570505,0.007399823776389361,-0.011571547549730977,0.017203790545922967,-0.0049709316093785785,0.001150581740797432,-0.013686497292103804,-0.014807179832552222,0.04820447570910957,-0.019297690673169863,-0.02300191749814292,-0.03097075680923954,-0.030266036163108936,0.03559351685143517,0.002911356623385961,0.03556312096601855,0.0770116610956061,0.03271016423093618,0.018081334075752468,0.10745683565254377,0.004048337424613398,0.11684092496525537,0.06310581786734584,0.09897758629195233,0.06716508853509191,-0.195576666177811,0.004007145078373798,-0.032001157688067924,-0.13033757031350768,-0.06452783059606307,-0.002341871970656646,-0.009806097997428062
TenureRatio,0.7898280346528861,-0.22311108074864508,-0.09999546385479409,-0.006343095563915692,0.021160281951882493,0.047179328336248244,0.0034773215548144568,-0.10354601727038129,0.003919874671879121,0.006499901305635174,0.010863689872311452,-0.5237679413135854,0.0830755663693951,0.0005292966336518847,0.020227707750784155,-0.2260632861855275,-0.027164482484333726,-0.14888686977676358,-0.25681867999822994,-0.2564089814160927,0.050304262500949264,-0.13061611580986024,-0.03095253806213554,-0.13061611580986024,0.08090413336361403,-0.1642528808549391,-0.22311108074864508,-0.029114603016910406,0.017712875974278584,-0.0074568660853454195,0.0073298611671124515,-0.593062822972621,0.00041628991978390705,-0.4616468737406727,0.4353998508315986,-0.5758588430884297,0.5714091714533244,-0.07742194042388119,0.6071046139331223,-0.05335738573896994,-0.01760366389350218,1.0,-0.015612444842662046,-0.03704514111601347,0.002540524917335412,0.002280519357225415,-0.011203788414245694,0.0050622454502469525,-0.012766363247834051,0.02850598865262656,0.01229612598066059,1.0387787851806408e-05,-0.03540055583771533,0.0008223743942151965,0.22836551459124146,0.1605993491106926,-0.03915255935433017,0.024284706677629338,0.028932793154622,-0.005854950042996561,-0.014594847489516245,0.006493926204458246,-0.018011035015694853,0.006178912158429732,-0.015018215420476013,0.052328163791728104,0.05364341695151915,-0.014783008370674615,-0.004199409918171394,-0.24076144922167866,0.013001246960588497,0.26539796935685434,0.2382289789603121,-0.006012008891288166,0.008689798891275769
RegYear,-0.13344292491430804,-0.22730654034223122,-0.117588357959542,-0.0011417938580132242,0.0032649074083656387,0.00434982822813795,0.001497850677660436,-0.11539937812367736,0.005876328550409882,0.009437018284860326,-0.007072144931901426,-0.46816238870666566,-0.6393108605040025,-0.0021559549964693665,0.04595843343001989,0.09290045726053596,0.0053735140746718115,-0.0985709186494724,-0.17766895188283247,-0.17847371980935883,0.12286038353659727,-0.13037652497897745,-0.023647148061085504,-0.13037652497897745,-0.0686578405270311,-0.14270681929591492,-0.22730654034223122,0.0681694295042586,-0.009264751132835949,0.01709875304611734,-0.007827351470759624,-0.1734623625543961,0.005736957289100975,-0.2222981945982029,-0.04297560152136916,-0.4134976982210984,-0.02917142725558829,-0.003999354763029678,-0.08404446951055926,-0.0756003314823479,0.012717599561457897,-0.015612444842662046,1.0,-0.39023608865275883,-0.14472889488042587,0.020489559282431822,0.01407429390798325,0.003575622337141646,-0.007885641688489613,0.016554278465742856,0.001879015160182628,-0.038210469240270405,-0.005644730280857695,0.019056132298682162,-0.3282746865928641,0.005274952414936208,0.048984111562735695,0.0005502162830042166,-0.014457478663647235,-0.004304767406780071,-0.03055597667814275,0.01545589653907962,0.008781258568851993,-0.014457478663670868,0.017714260435879696,0.009497543028258087,0.019167703103306052,-0.03363532808561903,-0.010968632286588611,-0.17514719535596887,0.03086826185813133,0.09850808155676671,0.03669907595252772,-0.020355447864443224,-0.0014280906719435897
RegMonth,-0.04601828130222416,0.034389333287557416,0.007016773354521354,-0.010453431499113966,-0.012494667276428001,0.014813370089231321,-0.012398312114932608,0.0157384537572593,0.020874001583753875,0.030574908321834498,-0.007276991252456973,0.044091695371768255,0.01030393020833005,0.006858873667505297,0.005731212342033179,0.1194526954693725,0.03406114721503312,0.0011775785817913602,0.0440884915831644,0.0436755867041005,0.016448795087695842,0.005903728510254385,-0.003689741330644003,0.005903728510254385,0.00028865718498743243,0.0330374409593444,0.034389333287557416,0.025018355458315582,0.009664717936585611,-0.006153995801455562,-0.019457183244665364,0.03903541317329426,0.003365174869723198,-0.0013749292411813715,0.012367688891002522,0.01870892534023694,-0.07427163469390723,-0.029047515569522373,-0.06720927556522174,-0.007049260356129807,-0.028095570173570505,-0.03704514111601347,-0.39023608865275883,1.0,0.08377863327762983,-0.020403426894563138,-0.0135279950173912,-0.005122037501752619,0.025834437012292745,0.010348711127899056,-0.018294719561809236,-0.00860569473468331,0.013065090909473347,-0.006293178187556322,0.09205043367174023,-0.13033576048113238,-0.03695134698899384,-0.007646936294177794,0.005346906210026727,0.00603052690992843,0.009060153486832489,-0.016199117818297644,-0.013494008577409245,-0.011822887363411937,0.015588439060608552,-0.012732607325033346,-0.014326356128628677,-0.00685861881803805,0.016766115804345085,0.02417127165060681,0.023027558661360033,-0.016437031265398794,-0.00487520261023971,0.024345724093253883,-0.005747559323404621
RegDay,0.0013436759789922132,0.011467902473680267,0.027467406603410516,0.023587957809188917,0.02634580347300338,0.02510517214828534,0.02759500017675804,0.028247178064897176,-0.006506765774351417,-0.0053734118419902326,0.023192267662121,0.021326388682139277,0.025162001970439753,0.0025513476794557597,0.012428487119057112,0.015915196958191716,-0.008749555163570295,0.009923484007695169,0.004317613040426078,0.0043109283919154215,-0.005501505133056667,0.011789775545899937,0.022503902781204503,0.011789775545899937,0.03049835858312094,0.009948771982035493,0.011467902473680267,-0.004857472770242793,-0.004654715521652513,0.014716255206740846,-0.017932753190367065,0.007652954855200616,-0.012006652286470873,0.004457744582457065,-0.005124355727728209,0.006212460608988959,-0.006901889892927738,0.007323536032511556,-0.009689770075144497,0.017139444284790955,0.007399823776389361,0.002540524917335412,-0.14472889488042587,0.08377863327762983,1.0,0.0074901500524959565,-0.030957755777665297,-0.008471427507969429,-0.02086859549206855,0.018046669265527327,0.007270271259929435,-0.006284839647623068,-0.0018371774464709634,0.015454592556926456,0.03217280584827843,-0.015448389276974808,-0.021367154123274442,-0.006032216087669081,0.014391125756650804,0.015940954110760023,-0.004186067445568351,0.009318501089958372,0.0017090710373004303,-0.025609815216502997,0.0013183804207798238,-0.017988015682195484,-0.003993061811901419,0.0020148333959608277,-4.066226012009174e-05,-0.006847489062017178,0.0004177880148539576,0.011692786603883095,0.01194381247055501,0.016703887645809597,-0.017961670572400838
RegWeekday,-0.010320344613474865,0.012984764113236505,0.004566505634631409,-0.025027419441041976,-0.0016497957086960473,-0.015345190740669572,-0.00824581500717493,-0.002814799487203976,-0.00923090456248729,-0.0034470729504790056,-0.006125521298979213,0.005604119936250979,-0.0025087124308570195,0.02714273679426475,0.0035915607561373343,0.025507203877613637,0.026511929986005673,-0.0034321877310310566,0.008569045375516044,0.008791003538586894,0.00276160075395793,0.027963486962471352,0.0049689815182023325,0.027963486962471352,0.0036923682427264255,0.006476935011388349,0.012984764113236505,0.0013165645470012144,-0.013406863393936456,-0.003636766213366886,0.00016936710494096674,0.010428085727042392,-0.0049211879539462515,0.0007114810618862398,-0.0047059380781593755,0.013309263898128983,-0.022035279575465284,-0.0001320269881324992,-0.019848925093251202,0.022105956567862333,-0.011571547549730977,0.002280519357225415,0.020489559282431822,-0.020403426894563138,0.0074901500524959565,1.0,-0.025551545893461817,-0.005432214965245168,-0.0034697796912958783,0.031525381511628696,-0.013814941813508706,-0.010277435185076343,0.008231973316456618,-0.025324767844705172,0.019110150940314128,-0.026274750733609582,-0.02310607339856727,0.015228455225200478,-0.015391224595818235,-0.0008559476667201557,0.015228455225200502,-0.02951497421595096,-0.00867489845967596,-0.0002850546703681748,0.02979563378998485,0.013093732049911468,-0.005684267425589971,-0.01345595843742858,-0.0013329780016503932,-0.0018585205767372693,0.024691444713756054,-0.018170988151979015,-0.00727900440325248,-0.018441530341645137,0.011020852759855954
